variety_name,week_number,cost,production,farm_name,cut
IKEBANA,63,0.157128099,0.157128099,LA GAITANA,
ILUSION,63,0.363533058,0.363533058,LA GAITANA,
JOBIM,63,0.12466717,0.12466717,LA GAITANA,
NAUTILUS,63,0.16861811,0.16861811,LA GAITANA,
NEON,63,0.157545605,0.157545605,LA GAITANA,
LEGE_MARRONE,63,0.211644241,0.211644241,LA GAITANA,
MOONLIGHT,63,0.152506139,0.152506139,LA GAITANA,
NEW_YORK,63,0.136,0.136,LA GAITANA,
NOVIA,63,0.117220703,0.117220703,LA GAITANA,
RANDAL,63,0.118055556,0.118055556,LA GAITANA,
RODAS,63,0.16861811,0.16861811,LA GAITANA,
HAWAI,63,0.157545605,0.157545605,LA GAITANA,
SORRISO,63,0.159528161,0.159528161,LA GAITANA,
TINGUA,63,0.182482903,0.182482903,LA GAITANA,
ZAFIRO,63,0.134,0.134,LA GAITANA,
ZENIT,63,0.140156256,0.140156256,LA GAITANA,
HERMES,63,0.339286174,0.339286174,LA GAITANA,
ZEPPELIN,63,0.22,0.22,LA GAITANA,
KINO,63,0.127792853,0.127792853,LA GAITANA,
VELVET,63,0.157,0.157,LA GAITANA,
TANGELO,63,0.134,0.134,LA GAITANA,
ORANGE_FLAME,63,0.157545605,0.157545605,LA GAITANA,
TRUENO,63,0.157545605,0.157545605,LA GAITANA,
AMBROSE,63,0.145,0.145,LA GAITANA,
ANDINO,63,0.214,0.214,LA GAITANA,
BOUZERON,63,0.225,0.225,LA GAITANA,
CAPRICHO,63,0.15508869,0.15508869,LA GAITANA,
CAROCHE,63,0.111502347,0.111502347,LA GAITANA,
CAROLINE,63,0.134,0.134,LA GAITANA,
DANDY,63,0.335,0.335,LA GAITANA,
DANIKO,63,0.172765212,0.172765212,LA GAITANA,
DILETTA_CREMA,63,0.092517011,0.092517011,LA GAITANA,
DON_PEDRO,63,0.119790361,0.119790361,LA GAITANA,
FAITH,63,0.073796791,0.073796791,LA GAITANA,
FARIETA,63,0.1395,0.1395,LA GAITANA,
FAUSTO,63,0.139,0.139,LA GAITANA,
FREDY,63,0.140390027,0.140390027,LA GAITANA,
GLADYS,63,0.10257732,0.10257732,LA GAITANA,
GOBI,63,0.263,0.263,LA GAITANA,
GOBLIN,63,0.133,0.133,LA GAITANA,
GOLEM,63,0.167333333,0.167333333,LA GAITANA,
HELIOS,63,0.13125,0.13125,LA GAITANA,
ISOLA,63,0.276,0.276,LA GAITANA,
KINO_SPORT,63,0.13069044,0.13069044,LA GAITANA,
KOMACHI,63,0.20872001,0.20872001,LA GAITANA,
LIGHT_STAR,63,0.188663144,0.188663144,LA GAITANA,
LIZZY,63,0.301,0.301,LA GAITANA,
MADELON,63,0.145,0.145,LA GAITANA,
MEGAN,63,0.1,0.1,LA GAITANA,
MELODIA,63,0.19,0.19,LA GAITANA,
MIZUKI,63,0.124,0.124,LA GAITANA,
MONTOYA,63,0.137,0.137,LA GAITANA,
PELAYO,63,0.13,0.13,LA GAITANA,
POLIMNIA,63,0.185963035,0.185963035,LA GAITANA,
SOLEX,63,0.20273138,0.20273138,LA GAITANA,
SUMATRA,63,0.167333333,0.167333333,LA GAITANA,
TENDERLY,63,0.17,0.17,LA GAITANA,
VORAGINE,63,0.118526141,0.118526141,LA GAITANA,
WALKER,63,0.20122645,0.20122645,LA GAITANA,
ZAPOTE,63,0.248,0.248,LA GAITANA,
ZURIGO,63,0.171852884,0.171852884,LA GAITANA,
ALI_BABA,64,0.138040861,0.138040861,LA GAITANA,
AMOROSA,64,0.065147666,0.065147666,LA GAITANA,
ANTIGUA,64,0.161145028,0.161145028,LA GAITANA,
ARMONIA,64,0.095730966,0.095730966,LA GAITANA,
BIZET,64,0.197676,0.197676,LA GAITANA,
CAROLINE_GOLD,64,0.027629234,0.027629234,LA GAITANA,
CHELO,64,0.134498515,0.134498515,LA GAITANA,
DILETTA,64,0.115441354,0.115441354,LA GAITANA,
DONCEL,64,0.104974764,0.104974764,LA GAITANA,
FARIDA,64,0.19876481,0.19876481,LA GAITANA,
EXTASIS,64,0.188225539,0.188225539,LA GAITANA,
FUENTE,64,0.145492794,0.145492794,LA GAITANA,
GRANSOLE,64,0.141345858,0.141345858,LA GAITANA,
IKEBANA,64,0.25661157,0.25661157,LA GAITANA,
ILUSION,64,0.383057851,0.383057851,LA GAITANA,
JOBIM,64,0.107228607,0.107228607,LA GAITANA,
NAUTILUS,64,0.152994028,0.152994028,LA GAITANA,
NEON,64,0.188225539,0.188225539,LA GAITANA,
LEGE_MARRONE,64,0.184564418,0.184564418,LA GAITANA,
MOONLIGHT,64,0.123237242,0.123237242,LA GAITANA,
NEW_YORK,64,0.093,0.093,LA GAITANA,
NOVIA,64,0.12975,0.12975,LA GAITANA,
RANDAL,64,0.080357143,0.080357143,LA GAITANA,
RODAS,64,0.152994028,0.152994028,LA GAITANA,
HAWAI,64,0.188225539,0.188225539,LA GAITANA,
SORRISO,64,0.160315366,0.160315366,LA GAITANA,
TINGUA,64,0.172494446,0.172494446,LA GAITANA,
ZAFIRO,64,0.13,0.13,LA GAITANA,
ZENIT,64,0.136591191,0.136591191,LA GAITANA,
HERMES,64,0.12866592,0.12866592,LA GAITANA,
ZEPPELIN,64,0.208920188,0.208920188,LA GAITANA,
KINO,64,0.144829449,0.144829449,LA GAITANA,
VELVET,64,0.168,0.168,LA GAITANA,
TANGELO,64,0.13,0.13,LA GAITANA,
ORANGE_FLAME,64,0.188225539,0.188225539,LA GAITANA,
TRUENO,64,0.188225539,0.188225539,LA GAITANA,
AMBROSE,64,0.102,0.102,LA GAITANA,
ANDINO,64,0.201,0.201,LA GAITANA,
BOUZERON,64,0.237,0.237,LA GAITANA,
CAPRICHO,64,0.160131455,0.160131455,LA GAITANA,
CAROCHE,64,0.151408451,0.151408451,LA GAITANA,
CAROLINE,64,0.13,0.13,LA GAITANA,
DANDY,64,0.293,0.293,LA GAITANA,
DANIKO,64,0.157050954,0.157050954,LA GAITANA,
DILETTA_CREMA,64,0.181170044,0.181170044,LA GAITANA,
DON_PEDRO,64,0.150738259,0.150738259,LA GAITANA,
FAITH,64,0.070588235,0.070588235,LA GAITANA,
FARIETA,64,0.14322,0.14322,LA GAITANA,
FAUSTO,64,0.119,0.119,LA GAITANA,
FREDY,64,0.199134667,0.199134667,LA GAITANA,
GLADYS,64,0.083505155,0.083505155,LA GAITANA,
GOBI,64,0.251666667,0.251666667,LA GAITANA,
GOBLIN,64,0.133,0.133,LA GAITANA,
GOLEM,64,0.163333333,0.163333333,LA GAITANA,
HELIOS,64,0.080208333,0.080208333,LA GAITANA,
ISOLA,64,0.271,0.271,LA GAITANA,
KINO_SPORT,64,0.149434272,0.149434272,LA GAITANA,
KOMACHI,64,0.177175338,0.177175338,LA GAITANA,
LIGHT_STAR,64,0.178947365,0.178947365,LA GAITANA,
LIZZY,64,0.191,0.191,LA GAITANA,
MADELON,64,0.102,0.102,LA GAITANA,
MEGAN,64,0.08,0.08,LA GAITANA,
MELODIA,64,0.15,0.15,LA GAITANA,
MIZUKI,64,0.081,0.081,LA GAITANA,
MONTOYA,64,0.147,0.147,LA GAITANA,
PELAYO,64,0.19,0.19,LA GAITANA,
POLIMNIA,64,0.170612867,0.170612867,LA GAITANA,
SOLEX,64,0.166775055,0.166775055,LA GAITANA,
SUMATRA,64,0.163333333,0.163333333,LA GAITANA,
TENDERLY,64,0.15,0.15,LA GAITANA,
VORAGINE,64,0.103179268,0.103179268,LA GAITANA,
WALKER,64,0.179885764,0.179885764,LA GAITANA,
ZAPOTE,64,0.237,0.237,LA GAITANA,
ZURIGO,64,0.173705485,0.173705485,LA GAITANA,
ALI_BABA,65,0.1681951,0.1681951,LA GAITANA,
AMOROSA,65,0.104444444,0.104444444,LA GAITANA,
ANTIGUA,65,0.180690128,0.180690128,LA GAITANA,
ARMONIA,65,0.075733194,0.075733194,LA GAITANA,
BIZET,65,0.18468,0.18468,LA GAITANA,
CAROLINE_GOLD,65,0.083778966,0.083778966,LA GAITANA,
CHELO,65,0.101519608,0.101519608,LA GAITANA,
DILETTA,65,0.109059842,0.109059842,LA GAITANA,
DONCEL,65,0.097362966,0.097362966,LA GAITANA,
FARIDA,65,0.19015597,0.19015597,LA GAITANA,
EXTASIS,65,0.207296849,0.207296849,LA GAITANA,
FUENTE,65,0.146748314,0.146748314,LA GAITANA,
GRANSOLE,65,0.121918843,0.121918843,LA GAITANA,
IKEBANA,65,0.133884298,0.133884298,LA GAITANA,
ILUSION,65,0.25196281,0.25196281,LA GAITANA,
JOBIM,65,0.100178976,0.100178976,LA GAITANA,
NAUTILUS,65,0.160499214,0.160499214,LA GAITANA,
NEON,65,0.207296849,0.207296849,LA GAITANA,
LEGE_MARRONE,65,0.100857478,0.100857478,LA GAITANA,
MOONLIGHT,65,0.127822845,0.127822845,LA GAITANA,
NEW_YORK,65,0.146,0.146,LA GAITANA,
NOVIA,65,0.092068359,0.092068359,LA GAITANA,
RANDAL,65,0.168650794,0.168650794,LA GAITANA,
RODAS,65,0.160499214,0.160499214,LA GAITANA,
HAWAI,65,0.207296849,0.207296849,LA GAITANA,
SORRISO,65,0.130625103,0.130625103,LA GAITANA,
TINGUA,65,0.14866963,0.14866963,LA GAITANA,
ZAFIRO,65,0.142,0.142,LA GAITANA,
ZENIT,65,0.130614515,0.130614515,LA GAITANA,
HERMES,65,0.133334336,0.133334336,LA GAITANA,
ZEPPELIN,65,0.177621283,0.177621283,LA GAITANA,
KINO,65,0.145555265,0.145555265,LA GAITANA,
VELVET,65,0.168,0.168,LA GAITANA,
TANGELO,65,0.142,0.142,LA GAITANA,
ORANGE_FLAME,65,0.207296849,0.207296849,LA GAITANA,
TRUENO,65,0.207296849,0.207296849,LA GAITANA,
AMBROSE,65,0.165,0.165,LA GAITANA,
ANDINO,65,0.182,0.182,LA GAITANA,
BOUZERON,65,0.186,0.186,LA GAITANA,
CAPRICHO,65,0.11942657,0.11942657,LA GAITANA,
CAROCHE,65,0.131455399,0.131455399,LA GAITANA,
CAROLINE,65,0.142,0.142,LA GAITANA,
DANDY,65,0.29,0.29,LA GAITANA,
DANIKO,65,0.135465382,0.135465382,LA GAITANA,
DILETTA_CREMA,65,0.083354041,0.083354041,LA GAITANA,
DON_PEDRO,65,0.179772129,0.179772129,LA GAITANA,
FAITH,65,0.103475936,0.103475936,LA GAITANA,
FARIETA,65,0.14694,0.14694,LA GAITANA,
FAUSTO,65,0.111,0.111,LA GAITANA,
FREDY,65,0.152122353,0.152122353,LA GAITANA,
GLADYS,65,0.093298969,0.093298969,LA GAITANA,
GOBI,65,0.229,0.229,LA GAITANA,
GOBLIN,65,0.133,0.133,LA GAITANA,
GOLEM,65,0.142,0.142,LA GAITANA,
HELIOS,65,0.097362966,0.097362966,LA GAITANA,
ISOLA,65,0.257,0.257,LA GAITANA,
KINO_SPORT,65,0.142756829,0.142756829,LA GAITANA,
KOMACHI,65,0.242830639,0.242830639,LA GAITANA,
LIGHT_STAR,65,0.177423564,0.177423564,LA GAITANA,
LIZZY,65,0.176,0.176,LA GAITANA,
MADELON,65,0.165,0.165,LA GAITANA,
MEGAN,65,0.09,0.09,LA GAITANA,
MELODIA,65,0.15,0.15,LA GAITANA,
MIZUKI,65,0.075,0.075,LA GAITANA,
MONTOYA,65,0.176,0.176,LA GAITANA,
PELAYO,65,0.11,0.11,LA GAITANA,
POLIMNIA,65,0.137222246,0.137222246,LA GAITANA,
SOLEX,65,0.180342963,0.180342963,LA GAITANA,
SUMATRA,65,0.142,0.142,LA GAITANA,
TENDERLY,65,0.19,0.19,LA GAITANA,
VORAGINE,65,0.086562952,0.086562952,LA GAITANA,
WALKER,65,0.116864286,0.116864286,LA GAITANA,
ZAPOTE,65,0.236,0.236,LA GAITANA,
ZURIGO,65,0.188280128,0.188280128,LA GAITANA,
ALI_BABA,66,0.10656896,0.10656896,LA GAITANA,
AMOROSA,66,0.078333333,0.078333333,LA GAITANA,
ANTIGUA,66,0.212646355,0.212646355,LA GAITANA,
ARMONIA,66,0.101752995,0.101752995,LA GAITANA,
BIZET,66,0.155952,0.155952,LA GAITANA,
CAROLINE_GOLD,66,0.068627451,0.068627451,LA GAITANA,
CHELO,66,0.088071301,0.088071301,LA GAITANA,
DILETTA,66,0.091434101,0.091434101,LA GAITANA,
DONCEL,66,0.073717217,0.073717217,LA GAITANA,
FARIDA,66,0.183476275,0.183476275,LA GAITANA,
EXTASIS,66,0.175787728,0.175787728,LA GAITANA,
FUENTE,66,0.13286704,0.13286704,LA GAITANA,
GRANSOLE,66,0.11492347,0.11492347,LA GAITANA,
IKEBANA,66,0.150619835,0.150619835,LA GAITANA,
ILUSION,66,0.243595041,0.243595041,LA GAITANA,
JOBIM,66,0.084595579,0.084595579,LA GAITANA,
NAUTILUS,66,0.098446581,0.098446581,LA GAITANA,
NEON,66,0.175787728,0.175787728,LA GAITANA,
LEGE_MARRONE,66,0.096343197,0.096343197,LA GAITANA,
MOONLIGHT,66,0.123790303,0.123790303,LA GAITANA,
NEW_YORK,66,0.071,0.071,LA GAITANA,
NOVIA,66,0.091296875,0.091296875,LA GAITANA,
RANDAL,66,0.138888889,0.138888889,LA GAITANA,
RODAS,66,0.098446581,0.098446581,LA GAITANA,
HAWAI,66,0.175787728,0.175787728,LA GAITANA,
SORRISO,66,0.127150343,0.127150343,LA GAITANA,
TINGUA,66,0.161971841,0.161971841,LA GAITANA,
ZAFIRO,66,0.142,0.142,LA GAITANA,
ZENIT,66,0.091154747,0.091154747,LA GAITANA,
HERMES,66,0.162308066,0.162308066,LA GAITANA,
ZEPPELIN,66,0.19913928,0.19913928,LA GAITANA,
KINO,66,0.120259351,0.120259351,LA GAITANA,
VELVET,66,0.179,0.179,LA GAITANA,
TANGELO,66,0.142,0.142,LA GAITANA,
ORANGE_FLAME,66,0.175787728,0.175787728,LA GAITANA,
TRUENO,66,0.175787728,0.175787728,LA GAITANA,
AMBROSE,66,0.117,0.117,LA GAITANA,
ANDINO,66,0.16,0.16,LA GAITANA,
BOUZERON,66,0.18,0.18,LA GAITANA,
CAPRICHO,66,0.115814566,0.115814566,LA GAITANA,
CAROCHE,66,0.120892019,0.120892019,LA GAITANA,
CAROLINE,66,0.142,0.142,LA GAITANA,
DANDY,66,0.209,0.209,LA GAITANA,
DANIKO,66,0.127692744,0.127692744,LA GAITANA,
DILETTA_CREMA,66,0.115290875,0.115290875,LA GAITANA,
DON_PEDRO,66,0.15405022,0.15405022,LA GAITANA,
FAITH,66,0.073796791,0.073796791,LA GAITANA,
FARIETA,66,0.10416,0.10416,LA GAITANA,
FAUSTO,66,0.094,0.094,LA GAITANA,
FREDY,66,0.150808196,0.150808196,LA GAITANA,
GLADYS,66,0.087628866,0.087628866,LA GAITANA,
GOBI,66,0.207,0.207,LA GAITANA,
GOBLIN,66,0.133,0.133,LA GAITANA,
GOLEM,66,0.142,0.142,LA GAITANA,
HELIOS,66,0.073717217,0.073717217,LA GAITANA,
ISOLA,66,0.245,0.245,LA GAITANA,
KINO_SPORT,66,0.131808333,0.131808333,LA GAITANA,
KOMACHI,66,0.160161791,0.160161791,LA GAITANA,
LIGHT_STAR,66,0.143313941,0.143313941,LA GAITANA,
LIZZY,66,0.2,0.2,LA GAITANA,
MADELON,66,0.117,0.117,LA GAITANA,
MEGAN,66,0.1,0.1,LA GAITANA,
MELODIA,66,0.14,0.14,LA GAITANA,
MIZUKI,66,0.069,0.069,LA GAITANA,
MONTOYA,66,0.157,0.157,LA GAITANA,
PELAYO,66,0.13,0.13,LA GAITANA,
POLIMNIA,66,0.142693405,0.142693405,LA GAITANA,
SOLEX,66,0.12690649,0.12690649,LA GAITANA,
SUMATRA,66,0.142,0.142,LA GAITANA,
TENDERLY,66,0.17,0.17,LA GAITANA,
VORAGINE,66,0.099827793,0.099827793,LA GAITANA,
WALKER,66,0.160936239,0.160936239,LA GAITANA,
ZAPOTE,66,0.222,0.222,LA GAITANA,
ZURIGO,66,0.116118063,0.116118063,LA GAITANA,
ALI_BABA,67,0.106943757,0.106943757,LA GAITANA,
AMOROSA,67,0.076111111,0.076111111,LA GAITANA,
ANTIGUA,67,0.1940498,0.1940498,LA GAITANA,
ARMONIA,67,0.070537547,0.070537547,LA GAITANA,
BIZET,67,0.13851,0.13851,LA GAITANA,
CAROLINE_GOLD,67,0.053475936,0.053475936,LA GAITANA,
CHELO,67,0.106890077,0.106890077,LA GAITANA,
DILETTA,67,0.115500597,0.115500597,LA GAITANA,
DONCEL,67,0.073004336,0.073004336,LA GAITANA,
FARIDA,67,0.174352067,0.174352067,LA GAITANA,
EXTASIS,67,0.165837479,0.165837479,LA GAITANA,
FUENTE,67,0.120743978,0.120743978,LA GAITANA,
GRANSOLE,67,0.103689038,0.103689038,LA GAITANA,
IKEBANA,67,0.115289256,0.115289256,LA GAITANA,
ILUSION,67,0.189669421,0.189669421,LA GAITANA,
JOBIM,67,0.075134232,0.075134232,LA GAITANA,
NAUTILUS,67,0.100314316,0.100314316,LA GAITANA,
NEON,67,0.165837479,0.165837479,LA GAITANA,
LEGE_MARRONE,67,0.147001431,0.147001431,LA GAITANA,
MOONLIGHT,67,0.136168231,0.136168231,LA GAITANA,
NEW_YORK,67,0.149,0.149,LA GAITANA,
NOVIA,67,0.105025391,0.105025391,LA GAITANA,
RANDAL,67,0.160714286,0.160714286,LA GAITANA,
RODAS,67,0.100314316,0.100314316,LA GAITANA,
HAWAI,67,0.165837479,0.165837479,LA GAITANA,
SORRISO,67,0.112718848,0.112718848,LA GAITANA,
TINGUA,67,0.128953298,0.128953298,LA GAITANA,
ZAFIRO,67,0.143,0.143,LA GAITANA,
ZENIT,67,0.136263831,0.136263831,LA GAITANA,
HERMES,67,0.15170506,0.15170506,LA GAITANA,
ZEPPELIN,67,0.226134585,0.226134585,LA GAITANA,
KINO,67,0.1295636,0.1295636,LA GAITANA,
VELVET,67,0.212,0.212,LA GAITANA,
TANGELO,67,0.143,0.143,LA GAITANA,
ORANGE_FLAME,67,0.165837479,0.165837479,LA GAITANA,
TRUENO,67,0.165837479,0.165837479,LA GAITANA,
AMBROSE,67,0.27,0.27,LA GAITANA,
ANDINO,67,0.139,0.139,LA GAITANA,
BOUZERON,67,0.103,0.103,LA GAITANA,
CAPRICHO,67,0.125135607,0.125135607,LA GAITANA,
CAROCHE,67,0.099765258,0.099765258,LA GAITANA,
CAROLINE,67,0.143,0.143,LA GAITANA,
DANDY,67,0.228,0.228,LA GAITANA,
DANIKO,67,0.115210042,0.115210042,LA GAITANA,
DILETTA_CREMA,67,0.064216374,0.064216374,LA GAITANA,
DON_PEDRO,67,0.177591606,0.177591606,LA GAITANA,
FAITH,67,0.120320856,0.120320856,LA GAITANA,
FARIETA,67,0.17205,0.17205,LA GAITANA,
FAUSTO,67,0.083,0.083,LA GAITANA,
FREDY,67,0.115289488,0.115289488,LA GAITANA,
GLADYS,67,0.057216495,0.057216495,LA GAITANA,
GOBI,67,0.182666667,0.182666667,LA GAITANA,
GOBLIN,67,0.124,0.124,LA GAITANA,
GOLEM,67,0.143,0.143,LA GAITANA,
HELIOS,67,0.073004336,0.073004336,LA GAITANA,
ISOLA,67,0.222,0.222,LA GAITANA,
KINO_SPORT,67,0.120105567,0.120105567,LA GAITANA,
KOMACHI,67,0.161499444,0.161499444,LA GAITANA,
LIGHT_STAR,67,0.160006035,0.160006035,LA GAITANA,
LIZZY,67,0.217,0.217,LA GAITANA,
MADELON,67,0.27,0.27,LA GAITANA,
MEGAN,67,0.1,0.1,LA GAITANA,
MELODIA,67,0.13,0.13,LA GAITANA,
MIZUKI,67,0.06,0.06,LA GAITANA,
MONTOYA,67,0.128,0.128,LA GAITANA,
PELAYO,67,0.11,0.11,LA GAITANA,
POLIMNIA,67,0.136709755,0.136709755,LA GAITANA,
SOLEX,67,0.136483434,0.136483434,LA GAITANA,
SUMATRA,67,0.143,0.143,LA GAITANA,
TENDERLY,67,0.12,0.12,LA GAITANA,
VORAGINE,67,0.120448011,0.120448011,LA GAITANA,
WALKER,67,0.165030362,0.165030362,LA GAITANA,
ZAPOTE,67,0.194,0.194,LA GAITANA,
ZURIGO,67,0.159519778,0.159519778,LA GAITANA,
ALI_BABA,68,0.121212136,0.121212136,LA GAITANA,
AMOROSA,68,0,0,LA GAITANA,
ANTIGUA,68,0.158697204,0.158697204,LA GAITANA,
ARMONIA,68,0.083858304,0.083858304,LA GAITANA,
BIZET,68,0.125172,0.125172,LA GAITANA,
CAROLINE_GOLD,68,0.05,0.05,LA GAITANA,
CHELO,68,0.104106952,0.104106952,LA GAITANA,
DILETTA,68,0.112974979,0.112974979,LA GAITANA,
DONCEL,68,0.075066422,0.075066422,LA GAITANA,
FARIDA,68,0.161139633,0.161139633,LA GAITANA,
EXTASIS,68,0.099502488,0.099502488,LA GAITANA,
FUENTE,68,0.115368008,0.115368008,LA GAITANA,
GRANSOLE,68,0.098679662,0.098679662,LA GAITANA,
IKEBANA,68,0.108780992,0.108780992,LA GAITANA,
ILUSION,68,0.158057851,0.158057851,LA GAITANA,
JOBIM,68,0.067899083,0.067899083,LA GAITANA,
NAUTILUS,68,0.110443506,0.110443506,LA GAITANA,
NEON,68,0.099502488,0.099502488,LA GAITANA,
LEGE_MARRONE,68,0.138567991,0.138567991,LA GAITANA,
MOONLIGHT,68,0.151535647,0.151535647,LA GAITANA,
NEW_YORK,68,0.111,0.111,LA GAITANA,
NOVIA,68,0.166113281,0.166113281,LA GAITANA,
RANDAL,68,0.158730159,0.158730159,LA GAITANA,
RODAS,68,0.110443506,0.110443506,LA GAITANA,
HAWAI,68,0.099502488,0.099502488,LA GAITANA,
SORRISO,68,0.118998307,0.118998307,LA GAITANA,
TINGUA,68,0.123339233,0.123339233,LA GAITANA,
ZAFIRO,68,0.164,0.164,LA GAITANA,
ZENIT,68,0.092624077,0.092624077,LA GAITANA,
HERMES,68,0.123094187,0.123094187,LA GAITANA,
ZEPPELIN,68,0.190140845,0.190140845,LA GAITANA,
KINO,68,0.096741321,0.096741321,LA GAITANA,
VELVET,68,0.168,0.168,LA GAITANA,
TANGELO,68,0.164,0.164,LA GAITANA,
ORANGE_FLAME,68,0.099502488,0.099502488,LA GAITANA,
TRUENO,68,0.099502488,0.099502488,LA GAITANA,
AMBROSE,68,0.141,0.141,LA GAITANA,
ANDINO,68,0.124,0.124,LA GAITANA,
BOUZERON,68,0.08,0.08,LA GAITANA,
CAPRICHO,68,0.139885418,0.139885418,LA GAITANA,
CAROCHE,68,0.095070423,0.095070423,LA GAITANA,
CAROLINE,68,0.164,0.164,LA GAITANA,
DANDY,68,0.172,0.172,LA GAITANA,
DANIKO,68,0.109644069,0.109644069,LA GAITANA,
DILETTA_CREMA,68,0.08562977,0.08562977,LA GAITANA,
DON_PEDRO,68,0.138981218,0.138981218,LA GAITANA,
FAITH,68,0.089037433,0.089037433,LA GAITANA,
FARIETA,68,0.12369,0.12369,LA GAITANA,
FAUSTO,68,0.075,0.075,LA GAITANA,
FREDY,68,0.146914277,0.146914277,LA GAITANA,
GLADYS,68,0.133505155,0.133505155,LA GAITANA,
GOBI,68,0.167,0.167,LA GAITANA,
GOBLIN,68,0.107,0.107,LA GAITANA,
GOLEM,68,0.164,0.164,LA GAITANA,
HELIOS,68,0.075066422,0.075066422,LA GAITANA,
ISOLA,68,0.196,0.196,LA GAITANA,
KINO_SPORT,68,0.118760958,0.118760958,LA GAITANA,
KOMACHI,68,0.175266178,0.175266178,LA GAITANA,
LIGHT_STAR,68,0.129736749,0.129736749,LA GAITANA,
LIZZY,68,0.135,0.135,LA GAITANA,
MADELON,68,0.141,0.141,LA GAITANA,
MEGAN,68,0.09,0.09,LA GAITANA,
MELODIA,68,0.11,0.11,LA GAITANA,
MIZUKI,68,0.123,0.123,LA GAITANA,
MONTOYA,68,0.11,0.11,LA GAITANA,
PELAYO,68,0.13,0.13,LA GAITANA,
POLIMNIA,68,0.137879382,0.137879382,LA GAITANA,
SOLEX,68,0.118842415,0.118842415,LA GAITANA,
SUMATRA,68,0.164,0.164,LA GAITANA,
TENDERLY,68,0.07,0.07,LA GAITANA,
VORAGINE,68,0.106882473,0.106882473,LA GAITANA,
WALKER,68,0.107443159,0.107443159,LA GAITANA,
ZAPOTE,68,0.192,0.192,LA GAITANA,
ZURIGO,68,0.207615575,0.207615575,LA GAITANA,
ALI_BABA,69,0.087722955,0.087722955,LA GAITANA,
AMOROSA,69,0.063333333,0.063333333,LA GAITANA,
ANTIGUA,69,0.179763485,0.179763485,LA GAITANA,
ARMONIA,69,0.09813934,0.09813934,LA GAITANA,
BIZET,69,0.114912,0.114912,LA GAITANA,
CAROLINE_GOLD,69,0.04,0.04,LA GAITANA,
CHELO,69,0.059825312,0.059825312,LA GAITANA,
DILETTA,69,0.142628199,0.142628199,LA GAITANA,
DONCEL,69,0.075386972,0.075386972,LA GAITANA,
FARIDA,69,0.143817689,0.143817689,LA GAITANA,
EXTASIS,69,0.12106136,0.12106136,LA GAITANA,
FUENTE,69,0.125893314,0.125893314,LA GAITANA,
GRANSOLE,69,0.120402286,0.120402286,LA GAITANA,
IKEBANA,69,0.104132231,0.104132231,LA GAITANA,
ILUSION,69,0.138533058,0.138533058,LA GAITANA,
JOBIM,69,0.062333585,0.062333585,LA GAITANA,
NAUTILUS,69,0.10778604,0.10778604,LA GAITANA,
NEON,69,0.12106136,0.12106136,LA GAITANA,
LEGE_MARRONE,69,0.138395377,0.138395377,LA GAITANA,
MOONLIGHT,69,0.158363346,0.158363346,LA GAITANA,
NEW_YORK,69,0.109,0.109,LA GAITANA,
NOVIA,69,0.080859375,0.080859375,LA GAITANA,
RANDAL,69,0.093253968,0.093253968,LA GAITANA,
RODAS,69,0.10778604,0.10778604,LA GAITANA,
HAWAI,69,0.12106136,0.12106136,LA GAITANA,
SORRISO,69,0.087503718,0.087503718,LA GAITANA,
TINGUA,69,0.111264272,0.111264272,LA GAITANA,
ZAFIRO,69,0.132,0.132,LA GAITANA,
ZENIT,69,0.082641107,0.082641107,LA GAITANA,
HERMES,69,0.110099951,0.110099951,LA GAITANA,
ZEPPELIN,69,0.169014085,0.169014085,LA GAITANA,
KINO,69,0.159022078,0.159022078,LA GAITANA,
VELVET,69,0.117,0.117,LA GAITANA,
TANGELO,69,0.132,0.132,LA GAITANA,
ORANGE_FLAME,69,0.12106136,0.12106136,LA GAITANA,
TRUENO,69,0.12106136,0.12106136,LA GAITANA,
AMBROSE,69,0.128,0.128,LA GAITANA,
ANDINO,69,0.117,0.117,LA GAITANA,
BOUZERON,69,0.132,0.132,LA GAITANA,
CAPRICHO,69,0.142754644,0.142754644,LA GAITANA,
CAROCHE,69,0.089201878,0.089201878,LA GAITANA,
CAROLINE,69,0.132,0.132,LA GAITANA,
DANDY,69,0.164,0.164,LA GAITANA,
DANIKO,69,0.133780317,0.133780317,LA GAITANA,
DILETTA_CREMA,69,0.104938272,0.104938272,LA GAITANA,
DON_PEDRO,69,0.129005168,0.129005168,LA GAITANA,
FAITH,69,0.084224599,0.084224599,LA GAITANA,
FARIETA,69,0.12927,0.12927,LA GAITANA,
FAUSTO,69,0.069,0.069,LA GAITANA,
FREDY,69,0.082035209,0.082035209,LA GAITANA,
GLADYS,69,0.1,0.1,LA GAITANA,
GOBI,69,0.129333333,0.129333333,LA GAITANA,
GOBLIN,69,0.128,0.128,LA GAITANA,
GOLEM,69,0.132,0.132,LA GAITANA,
HELIOS,69,0.075386972,0.075386972,LA GAITANA,
ISOLA,69,0.18,0.18,LA GAITANA,
KINO_SPORT,69,0.112219007,0.112219007,LA GAITANA,
KOMACHI,69,0.143261935,0.143261935,LA GAITANA,
LIGHT_STAR,69,0.110306101,0.110306101,LA GAITANA,
LIZZY,69,0.173,0.173,LA GAITANA,
